win_loss_perc_home,points_home,points_opp_home,points_diff_home,mov_home,totalyards_home,plays_offense_home,yds_per_play_offense_home,turnovers_home,fumbles_lost_home,first_down_home,pass_cmp_home,pass_att_home,passyds_home,pass_td_home,pass_int_home,pass_netyds_per_att_home,pass_fd_home,rush_att_home,rushyds_home,rush_td_home,rushyds_per_att_home,rush_fd_home,penalties_home,penaltiesyds_home,pen_fd_home,score_pct_home,turnover_pct_home,exp_pts_tot_home,comp_pct_home,win_loss_perc_away,points_away,points_opp_away,points_diff_away,mov_away,totalyards_away,plays_offense_away,yds_per_play_offense_away,turnovers_away,fumbles_lost_away,first_down_away,pass_cmp_away,pass_att_away,passyds_away,pass_td_away,pass_int_away,pass_netyds_per_att_away,pass_fd_away,rush_att_away,rushyds_away,rush_td_away,rushyds_per_att_away,rush_fd_away,penalties_away,penaltiesyds_away,pen_fd_away,score_pct_away,turnover_pct_away,exp_pts_tot_away,ties_away,comp_pct_away,score_home,score_away,spread_favorite,over_under_line,stadium_weather_type,home_fav,home_win
0.813,28.4375,17.875,169,10.5625,397.5625,64.8125,6.1,1.6875,0.8125,22.9375,22.5625,35.875,258.0625,2.1875,0.875,0.425,13.25,26.875,139.5,0.9375,0.325,8.0,5.75,44.3125,1.6875,45.0,15.2,9.84125,0.6289198606271778,0.824,29.176470588235293,21.705882352941178,127,7.470588235294118,413.6470588235294,64.3529411764706,6.4,1.3529411764705883,0.6470588235294118,24.0,25.58823529411765,38.294117647058826,297.7647058823529,2.411764705882353,0.7058823529411765,0.4411764705882353,16.0,24.529411764705884,115.88235294117646,1.0588235294117647,0.27647058823529413,6.176470588235294,5.117647058823529,49.294117647058826,1.8235294117647058,46.4,10.1,16.529411764705884,0.0,0.6682027649769585,20,24,-2.5,54.0,cold,True,False
0.529,26.647058823529413,25.11764705882353,26,1.5294117647058822,380.0,64.23529411764706,5.9,0.8823529411764706,0.47058823529411764,22.11764705882353,22.529411764705884,34.588235294117645,251.8235294117647,1.7058823529411764,0.4117647058823529,0.4117647058823529,13.411764705882353,28.235294117647058,128.1764705882353,1.3529411764705883,0.2647058823529412,6.705882352941177,5.294117647058823,45.470588235294116,2.0,43.2,8.0,9.531764705882352,0.6513605442176871,0.412,20.41176470588235,22.0,-27,-1.588235294117647,306.2352941176471,57.411764705882355,5.3,1.2352941176470589,0.47058823529411764,16.529411764705884,15.705882352941176,26.88235294117647,176.23529411764707,0.9411764705882353,0.7647058823529411,0.3588235294117647,8.117647058823529,28.41176470588235,130.0,0.9411764705882353,0.27058823529411763,7.0,6.117647058823529,50.705882352941174,1.411764705882353,35.3,9.6,-0.2976470588235294,0.0,0.5842450765864332,37,23,-2.5,43.5,moderate,True,True
0.176,19.176470588235293,27.235294117647058,-137,-8.058823529411764,307.8235294117647,58.411764705882355,5.3,1.4705882352941178,0.5882352941176471,16.352941176470587,13.117647058823529,22.176470588235293,130.52941176470588,1.1176470588235294,0.8823529411764706,0.3,6.411764705882353,32.8235294117647,177.2941176470588,1.0588235294117647,0.31764705882352945,8.705882352941176,4.705882352941177,44.35294117647059,1.2352941176470589,34.3,12.7,-0.42,0.5915119363395226,0.412,21.470588235294116,22.705882352941178,-21,-1.2352941176470589,318.6470588235294,59.470588235294116,5.4,1.2352941176470589,0.7058823529411765,19.41176470588235,15.117647058823529,24.41176470588235,158.76470588235293,1.0,0.5294117647058824,0.35294117647058826,8.705882352941176,32.88235294117647,159.88235294117646,1.0,0.2882352941176471,8.941176470588236,4.0,34.94117647058823,1.7647058823529411,39.5,11.4,4.334705882352941,0.0,0.619277108433735,27,24,-2.5,48.5,indoor,False,True
0.471,20.529411764705884,21.823529411764707,-22,-1.2941176470588236,340.6470588235294,62.0,5.5,1.2941176470588236,0.47058823529411764,20.11764705882353,18.823529411764707,30.58823529411765,195.2941176470588,1.2352941176470589,0.8235294117647058,0.3411764705882353,10.411764705882353,28.529411764705884,145.35294117647058,1.1764705882352942,0.3,8.117647058823529,6.588235294117647,60.88235294117647,1.588235294117647,32.2,12.4,3.440588235294118,0.6153846153846154,0.588,27.176470588235293,17.823529411764707,159,9.352941176470589,353.4117647058824,61.88235294117647,5.7,1.3529411764705883,0.5882352941176471,21.294117647058822,21.41176470588235,31.470588235294116,226.88235294117646,1.411764705882353,0.7647058823529411,0.40588235294117647,11.0,28.764705882352942,126.52941176470588,1.411764705882353,0.25882352941176473,8.176470588235293,5.588235294117647,50.23529411764706,2.1176470588235294,48.0,12.6,7.468823529411765,0.0,0.680373831775701,45,7,-2.5,45.0,cold,False,True
0.471,21.41176470588235,20.41176470588235,17,1.0,314.5882352941176,59.1764705882353,5.3,1.3529411764705883,0.5294117647058824,16.941176470588236,21.058823529411764,31.764705882352942,208.0,1.1176470588235294,0.8235294117647058,0.3588235294117647,9.764705882352942,25.0,106.58823529411765,0.7058823529411765,0.2529411764705882,5.764705882352941,6.117647058823529,49.470588235294116,1.411764705882353,32.8,12.0,-1.518235294117647,0.662962962962963,0.412,21.235294117647058,22.41176470588235,-20,-1.1764705882352942,349.05882352941177,65.6470588235294,5.3,1.2352941176470589,0.5294117647058824,20.58823529411765,19.705882352941178,31.764705882352942,202.58823529411765,1.1176470588235294,0.7058823529411765,0.3470588235294118,10.705882352941176,31.294117647058822,146.47058823529412,1.1176470588235294,0.27647058823529413,8.352941176470589,6.0,50.88235294117647,1.5294117647058822,34.6,11.2,3.413529411764706,0.0,0.6203703703703703,15,38,-2.5,43.0,cold,False,False
0.625,25.4375,18.9375,104,6.5,353.5,60.625,5.8,1.25,0.75,19.625,19.9375,29.125,220.1875,1.625,0.5,0.44375,10.6875,29.75,133.3125,1.1875,0.28125,6.625,6.0,55.9375,2.3125,41.6,10.4,6.125625,0.6845493562231759,0.688,25.3125,24.875,7,0.4375,374.4375,65.375,5.7,1.25,0.875,21.3125,21.3125,32.3125,236.9375,1.9375,0.375,0.41875,11.875,30.0625,137.5,0.9375,0.2875,7.5625,6.8125,55.125,1.875,36.5,10.6,5.409375,0.0,0.6595744680851063,37,30,-2.5,48.5,moderate,False,True
0.471,21.41176470588235,20.41176470588235,17,1.0,314.5882352941176,59.1764705882353,5.3,1.3529411764705883,0.5294117647058824,16.941176470588236,21.058823529411764,31.764705882352942,208.0,1.1176470588235294,0.8235294117647058,0.3588235294117647,9.764705882352942,25.0,106.58823529411765,0.7058823529411765,0.2529411764705882,5.764705882352941,6.117647058823529,49.470588235294116,1.411764705882353,32.8,12.0,-1.518235294117647,0.662962962962963,0.353,23.235294117647058,24.58823529411765,-23,-1.3529411764705883,352.52941176470586,61.705882352941174,5.7,1.2352941176470589,0.23529411764705882,20.176470588235293,21.11764705882353,34.470588235294116,231.41176470588235,1.6470588235294117,1.0,0.37058823529411766,11.352941176470589,25.176470588235293,121.11764705882354,0.7058823529411765,0.2823529411764706,7.176470588235294,6.647058823529412,54.8235294117647,1.6470588235294117,42.4,12.2,4.358235294117647,0.0,0.6126279863481229,30,24,-2.5,45.5,indoor,False,True
0.588,23.0,22.58823529411765,7,0.4117647058823529,359.29411764705884,67.88235294117646,5.3,1.1176470588235294,0.5294117647058824,20.705882352941178,28.529411764705884,41.8235294117647,269.6470588235294,1.5294117647058822,0.5882352941176471,0.3588235294117647,13.647058823529411,23.764705882352942,89.6470588235294,0.8823529411764706,0.22352941176470587,5.470588235294118,4.764705882352941,37.35294117647059,1.588235294117647,38.1,9.5,4.455882352941177,0.6821378340365682,0.529,23.764705882352942,20.58823529411765,54,3.176470588235294,357.3529411764706,63.05882352941177,5.7,1.2941176470588236,0.7647058823529411,20.705882352941178,23.176470588235293,35.05882352941177,232.88235294117646,1.4705882352941178,0.5294117647058824,0.37058823529411766,12.235294117647058,26.352941176470587,124.47058823529412,0.9411764705882353,0.27647058823529413,6.705882352941177,5.294117647058823,39.64705882352941,1.7647058823529411,39.2,12.2,6.0711764705882345,0.0,0.6610738255033557,31,30,-2.5,46.5,warm,True,True
0.471,21.41176470588235,20.41176470588235,17,1.0,314.5882352941176,59.1764705882353,5.3,1.3529411764705883,0.5294117647058824,16.941176470588236,21.058823529411764,31.764705882352942,208.0,1.1176470588235294,0.8235294117647058,0.3588235294117647,9.764705882352942,25.0,106.58823529411765,0.7058823529411765,0.2529411764705882,5.764705882352941,6.117647058823529,49.470588235294116,1.411764705882353,32.8,12.0,-1.518235294117647,0.662962962962963,0.765,24.941176470588236,25.11764705882353,-3,-0.17647058823529413,361.47058823529414,66.05882352941177,5.5,1.3529411764705883,0.47058823529411764,22.470588235294116,26.352941176470587,39.529411764705884,263.7647058823529,1.7647058823529411,0.8823529411764706,0.3647058823529412,14.352941176470589,23.764705882352942,97.70588235294117,1.0588235294117647,0.24117647058823527,5.470588235294118,5.176470588235294,40.23529411764706,2.6470588235294117,36.0,11.7,5.272941176470589,0.0,0.6666666666666666,33,26,-2.5,41.5,indoor,False,True
0.471,21.41176470588235,20.41176470588235,17,1.0,314.5882352941176,59.1764705882353,5.3,1.3529411764705883,0.5294117647058824,16.941176470588236,21.058823529411764,31.764705882352942,208.0,1.1176470588235294,0.8235294117647058,0.3588235294117647,9.764705882352942,25.0,106.58823529411765,0.7058823529411765,0.2529411764705882,5.764705882352941,6.117647058823529,49.470588235294116,1.411764705882353,32.8,12.0,-1.518235294117647,0.662962962962963,0.235,20.0,26.41176470588235,-109,-6.411764705882353,323.47058823529414,67.29411764705883,4.8,1.4705882352941178,0.47058823529411764,19.176470588235293,25.470588235294116,39.05882352941177,213.2941176470588,1.0,1.0,0.3,11.117647058823529,25.529411764705884,110.17647058823529,0.8823529411764706,0.2529411764705882,6.764705882352941,6.9411764705882355,53.88235294117647,1.2941176470588236,32.1,12.8,-2.133529411764706,0.0,0.6521084337349398,13,27,-2.5,44.0,indoor,True,False
0.529,22.176470588235293,21.823529411764707,6,0.35294117647058826,339.52941176470586,65.52941176470588,5.2,1.7647058823529411,0.9411764705882353,19.764705882352942,24.235294117647058,36.470588235294116,242.7058823529412,1.2941176470588236,0.8235294117647058,0.3647058823529412,11.705882352941176,26.647058823529413,96.82352941176471,1.0,0.21176470588235294,5.764705882352941,4.882352941176471,37.88235294117647,2.2941176470588234,35.4,14.9,0.8023529411764706,0.6645161290322581,0.588,17.88235294117647,19.058823529411764,-20,-1.1764705882352942,304.29411764705884,60.529411764705884,5.0,0.9411764705882353,0.4117647058823529,16.88235294117647,19.0,29.764705882352942,186.05882352941177,0.7647058823529411,0.5294117647058824,0.3411764705882353,9.0,28.647058823529413,118.23529411764706,0.9411764705882353,0.24117647058823527,6.764705882352941,5.0588235294117645,44.294117647058826,1.1176470588235294,29.9,7.7,-0.9811764705882353,0.0,0.6383399209486166,10,20,-2.5,40.5,cold,True,False
0.412,21.235294117647058,22.41176470588235,-20,-1.1764705882352942,349.05882352941177,65.6470588235294,5.3,1.2352941176470589,0.5294117647058824,20.58823529411765,19.705882352941178,31.764705882352942,202.58823529411765,1.1176470588235294,0.7058823529411765,0.3470588235294118,10.705882352941176,31.294117647058822,146.47058823529412,1.1176470588235294,0.27647058823529413,8.352941176470589,6.0,50.88235294117647,1.5294117647058822,34.6,11.2,3.413529411764706,0.6203703703703703,0.529,18.11764705882353,20.352941176470587,-38,-2.235294117647059,322.5882352941176,65.23529411764706,4.9,1.1176470588235294,0.29411764705882354,20.294117647058822,21.41176470588235,33.588235294117645,200.64705882352942,0.7058823529411765,0.8235294117647058,0.32941176470588235,11.117647058823529,29.41176470588235,121.94117647058823,0.9411764705882353,0.24117647058823527,7.588235294117647,5.529411764705882,41.8235294117647,1.588235294117647,35.0,9.6,2.4805882352941175,0.0,0.637478108581436,28,14,-2.5,40.0,cold,False,True
0.375,20.9375,24.5625,-58,-3.625,340.9375,60.8125,5.6,1.75,0.4375,19.0625,19.875,33.6875,222.125,1.375,1.3125,0.38125,11.25,24.5625,118.8125,0.9375,0.3,5.625,7.625,69.125,2.1875,33.9,14.8,0.84625,0.5899814471243042,0.125,17.4375,26.25,-141,-8.8125,323.0625,65.5625,4.9,1.875,0.875,19.5,22.25,38.5,228.25,1.125,1.0,0.34375,11.9375,24.0625,94.8125,0.5625,0.24375,5.3125,5.8125,47.5625,2.25,29.8,15.5,-3.795625,0.0,0.577922077922078,33,23,-2.5,43.5,cold,True,True
0.688,28.1875,22.625,89,5.5625,378.0625,64.5,5.9,0.9375,0.25,22.75,23.1875,34.5,253.3125,1.5,0.6875,0.44375,12.5625,28.6875,124.75,1.25,0.26875,8.0625,5.875,56.1875,2.125,44.4,8.8,10.525625,0.6721014492753623,0.5,27.125,29.875,-44,-2.75,383.3125,64.75,5.9,1.625,1.0,22.4375,23.0625,34.4375,263.5625,1.75,0.625,0.45625,12.875,28.5625,119.75,1.25,0.2625,7.5625,6.125,53.5,2.0,47.9,14.8,9.22625,0.0,0.6696914700544465,27,44,-2.5,52.0,indoor,True,False
0.529,18.11764705882353,20.352941176470587,-38,-2.235294117647059,322.5882352941176,65.23529411764706,4.9,1.1176470588235294,0.29411764705882354,20.294117647058822,21.41176470588235,33.588235294117645,200.64705882352942,0.7058823529411765,0.8235294117647058,0.32941176470588235,11.117647058823529,29.41176470588235,121.94117647058823,0.9411764705882353,0.24117647058823527,7.588235294117647,5.529411764705882,41.8235294117647,1.588235294117647,35.0,9.6,2.4805882352941175,0.637478108581436,0.412,20.41176470588235,22.0,-27,-1.588235294117647,306.2352941176471,57.411764705882355,5.3,1.2352941176470589,0.47058823529411764,16.529411764705884,15.705882352941176,26.88235294117647,176.23529411764707,0.9411764705882353,0.7647058823529411,0.3588235294117647,8.117647058823529,28.41176470588235,130.0,0.9411764705882353,0.27058823529411763,7.0,6.117647058823529,50.705882352941174,1.411764705882353,35.3,9.6,-0.2976470588235294,0.0,0.5842450765864332,16,24,-2.5,37.0,moderate,False,False
0.529,18.11764705882353,20.352941176470587,-38,-2.235294117647059,322.5882352941176,65.23529411764706,4.9,1.1176470588235294,0.29411764705882354,20.294117647058822,21.41176470588235,33.588235294117645,200.64705882352942,0.7058823529411765,0.8235294117647058,0.32941176470588235,11.117647058823529,29.41176470588235,121.94117647058823,0.9411764705882353,0.24117647058823527,7.588235294117647,5.529411764705882,41.8235294117647,1.588235294117647,35.0,9.6,2.4805882352941175,0.637478108581436,0.265,17.0,25.11764705882353,-138,-8.117647058823529,311.6470588235294,64.88235294117646,4.8,2.0,0.8235294117647058,18.235294117647058,23.41176470588235,35.529411764705884,201.88235294117646,1.0,1.1764705882352942,0.3058823529411765,11.352941176470589,25.823529411764707,109.76470588235294,0.47058823529411764,0.2529411764705882,5.352941176470588,5.235294117647059,46.705882352941174,1.5294117647058822,29.2,16.9,-6.497647058823529,1.0,0.6589403973509934,17,24,-2.5,39.5,indoor,False,False
0.5,18.0625,18.9375,-14,-0.875,276.75,58.5625,4.7,1.875,0.6875,16.5625,19.6875,31.875,186.3125,1.125,1.1875,0.34375,9.1875,24.6875,90.4375,0.4375,0.23125,4.6875,6.9375,55.8125,2.6875,28.9,16.0,-5.3475,0.6176470588235294,0.344,22.5625,27.625,-81,-5.0625,341.6875,62.5,5.5,1.125,0.375,19.625,22.1875,34.625,217.3125,1.25,0.75,0.3625,11.0,24.75,124.375,1.125,0.3125,6.8125,7.5625,59.75,1.8125,38.8,10.1,4.0225,1.0,0.6407942238267148,17,23,-2.5,43.5,indoor,True,False
0.412,18.88235294117647,21.941176470588236,-52,-3.0588235294117645,334.29411764705884,64.23529411764706,5.2,1.6470588235294117,0.6470588235294118,19.176470588235293,19.235294117647058,31.176470588235293,207.2941176470588,1.0,1.0,0.3647058823529412,10.647058823529411,30.705882352941178,127.0,0.8235294117647058,0.24117647058823527,7.117647058823529,4.9411764705882355,43.705882352941174,1.411764705882353,32.1,14.3,-1.9129411764705884,0.6169811320754717,0.118,13.882352941176471,24.470588235294116,-180,-10.588235294117647,265.29411764705884,64.47058823529412,4.1,1.1764705882352942,0.5882352941176471,17.470588235294116,20.58823529411765,34.470588235294116,161.23529411764707,0.7647058823529411,0.5882352941176471,0.24705882352941178,8.823529411764707,26.176470588235293,104.05882352941177,0.4117647058823529,0.23529411764705882,6.529411764705882,6.0588235294117645,49.705882352941174,2.1176470588235294,25.0,11.1,-7.942941176470589,0.0,0.5972696245733788,9,7,-2.5,32.0,moderate,True,True
0.625,25.4375,18.9375,104,6.5,353.5,60.625,5.8,1.25,0.75,19.625,19.9375,29.125,220.1875,1.625,0.5,0.44375,10.6875,29.75,133.3125,1.1875,0.28125,6.625,6.0,55.9375,2.3125,41.6,10.4,6.125625,0.6845493562231759,0.219,21.3125,26.4375,-82,-5.125,346.8125,63.8125,5.4,1.4375,0.5,19.5625,21.5,35.6875,243.75,1.75,0.9375,0.4,12.25,25.4375,103.0625,0.4375,0.25625,5.125,7.0625,58.5625,2.1875,33.3,12.0,1.941875,1.0,0.6024518388791593,30,42,-2.5,43.5,indoor,True,False
0.529,22.176470588235293,21.823529411764707,6,0.35294117647058826,339.52941176470586,65.52941176470588,5.2,1.7647058823529411,0.9411764705882353,19.764705882352942,24.235294117647058,36.470588235294116,242.7058823529412,1.2941176470588236,0.8235294117647058,0.3647058823529412,11.705882352941176,26.647058823529413,96.82352941176471,1.0,0.21176470588235294,5.764705882352941,4.882352941176471,37.88235294117647,2.2941176470588234,35.4,14.9,0.8023529411764706,0.6645161290322581,0.529,23.647058823529413,19.235294117647058,75,4.411764705882353,337.1764705882353,65.94117647058823,5.1,1.0588235294117647,0.4117647058823529,19.823529411764707,23.88235294117647,35.64705882352941,234.7058823529412,1.6470588235294117,0.6470588235294118,0.3647058823529412,11.705882352941176,28.235294117647058,102.47058823529412,0.7647058823529411,0.21176470588235294,6.588235294117647,5.647058823529412,49.76470588235294,1.5294117647058822,36.6,8.2,2.7576470588235296,0.0,0.66996699669967,24,31,-2.5,41.0,indoor,False,False
0.412,18.88235294117647,21.941176470588236,-52,-3.0588235294117645,334.29411764705884,64.23529411764706,5.2,1.6470588235294117,0.6470588235294118,19.176470588235293,19.235294117647058,31.176470588235293,207.2941176470588,1.0,1.0,0.3647058823529412,10.647058823529411,30.705882352941178,127.0,0.8235294117647058,0.24117647058823527,7.117647058823529,4.9411764705882355,43.705882352941174,1.411764705882353,32.1,14.3,-1.9129411764705884,0.6169811320754717,0.412,21.176470588235293,22.294117647058822,-19,-1.1176470588235294,323.2352941176471,64.52941176470588,5.0,1.4705882352941178,0.5882352941176471,18.941176470588236,18.88235294117647,30.176470588235293,182.11764705882354,1.1176470588235294,0.8823529411764706,0.3235294117647059,9.941176470588236,31.41176470588235,141.11764705882354,0.9411764705882353,0.2647058823529412,8.058823529411764,5.823529411764706,50.1764705882353,0.9411764705882353,38.0,13.0,-0.6311764705882353,0.0,0.6257309941520468,37,17,-2.5,39.0,cold,False,True
0.294,17.88235294117647,23.764705882352942,-100,-5.882352941176471,298.88235294117646,65.05882352941177,4.6,1.7058823529411764,0.47058823529411764,18.941176470588236,20.470588235294116,35.23529411764706,190.52941176470588,0.8235294117647058,1.2352941176470589,0.29411764705882354,10.235294117647058,26.764705882352942,108.3529411764706,1.0,0.23529411764705882,6.9411764705882355,6.294117647058823,50.8235294117647,1.7647058823529411,29.2,14.9,-5.417647058823529,0.5809682804674458,0.412,18.41176470588235,27.0,-146,-8.588235294117647,303.7647058823529,59.1764705882353,5.1,1.5294117647058822,0.6470588235294118,18.0,22.176470588235293,33.705882352941174,218.41176470588235,1.1764705882352942,0.8823529411764706,0.3588235294117647,11.529411764705882,23.11764705882353,85.3529411764706,0.6470588235294118,0.21764705882352942,4.411764705882353,5.411764705882353,44.294117647058826,2.0588235294117645,32.8,14.7,-1.0811764705882352,0.0,0.6579406631762653,13,19,-2.5,47.0,indoor,False,False
0.688,29.25,18.9375,165,10.3125,363.125,62.0625,5.9,1.125,0.4375,20.4375,16.0625,25.375,171.1875,1.6875,0.6875,0.39375,8.875,34.6875,191.9375,1.5,0.34375,10.375,6.5,60.0625,1.1875,45.3,10.6,9.26875,0.6330049261083743,0.813,31.3125,23.4375,126,7.875,396.4375,64.625,6.1,1.375,0.6875,24.8125,25.625,37.25,288.75,2.5,0.6875,0.4625,15.0,25.6875,107.6875,1.0,0.2625,7.4375,6.375,58.8125,2.375,49.4,11.8,14.29125,0.0,0.6879194630872483,17,3,-2.5,49.5,cold,False,True
0.529,23.647058823529413,19.235294117647058,75,4.411764705882353,337.1764705882353,65.94117647058823,5.1,1.0588235294117647,0.4117647058823529,19.823529411764707,23.88235294117647,35.64705882352941,234.7058823529412,1.6470588235294117,0.6470588235294118,0.3647058823529412,11.705882352941176,28.235294117647058,102.47058823529412,0.7647058823529411,0.21176470588235294,6.588235294117647,5.647058823529412,49.76470588235294,1.5294117647058822,36.6,8.2,2.7576470588235296,0.66996699669967,0.529,20.470588235294116,19.11764705882353,23,1.3529411764705883,313.0,61.588235294117645,5.1,1.0588235294117647,0.47058823529411764,17.647058823529413,21.41176470588235,33.411764705882355,224.23529411764707,1.6470588235294117,0.5882352941176471,0.37058823529411766,11.058823529411764,25.823529411764707,88.76470588235294,0.47058823529411764,0.19999999999999998,4.647058823529412,5.882352941176471,44.1764705882353,1.9411764705882353,35.5,9.8,2.913529411764706,0.0,0.6408450704225352,13,23,-2.5,42.5,warm,False,False
0.412,18.41176470588235,27.0,-146,-8.588235294117647,303.7647058823529,59.1764705882353,5.1,1.5294117647058822,0.6470588235294118,18.0,22.176470588235293,33.705882352941174,218.41176470588235,1.1764705882352942,0.8823529411764706,0.3588235294117647,11.529411764705882,23.11764705882353,85.3529411764706,0.6470588235294118,0.21764705882352942,4.411764705882353,5.411764705882353,44.294117647058826,2.0588235294117645,32.8,14.7,-1.0811764705882352,0.6579406631762653,0.294,17.88235294117647,23.764705882352942,-100,-5.882352941176471,298.88235294117646,65.05882352941177,4.6,1.7058823529411764,0.47058823529411764,18.941176470588236,20.470588235294116,35.23529411764706,190.52941176470588,0.8235294117647058,1.2352941176470589,0.29411764705882354,10.235294117647058,26.764705882352942,108.3529411764706,1.0,0.23529411764705882,6.9411764705882355,6.294117647058823,50.8235294117647,1.7647058823529411,29.2,14.9,-5.417647058823529,0.0,0.5809682804674458,21,29,-2.5,41.5,moderate,False,False
0.235,20.0,26.41176470588235,-109,-6.411764705882353,323.47058823529414,67.29411764705883,4.8,1.4705882352941178,0.47058823529411764,19.176470588235293,25.470588235294116,39.05882352941177,213.2941176470588,1.0,1.0,0.3,11.117647058823529,25.529411764705884,110.17647058823529,0.8823529411764706,0.2529411764705882,6.764705882352941,6.9411764705882355,53.88235294117647,1.2941176470588236,32.1,12.8,-2.133529411764706,0.6521084337349398,0.529,23.941176470588236,23.58823529411765,6,0.35294117647058826,351.52941176470586,61.411764705882355,5.7,1.3529411764705883,0.6470588235294118,20.352941176470587,23.470588235294116,33.705882352941174,231.41176470588235,1.7647058823529411,0.7058823529411765,0.3764705882352941,12.117647058823529,25.0,120.11764705882354,0.7058823529411765,0.2823529411764706,6.235294117647059,6.235294117647059,50.23529411764706,2.0,40.6,11.2,3.7411764705882353,0.0,0.6963350785340314,19,9,-2.5,50.5,moderate,True,True
0.529,23.294117647058822,24.41176470588235,-19,-1.1176470588235294,336.7647058823529,64.3529411764706,5.2,1.2941176470588236,0.7058823529411765,19.058823529411764,20.88235294117647,33.76470588235294,215.64705882352942,1.0588235294117647,0.5882352941176471,0.35294117647058826,10.470588235294118,28.176470588235293,121.11764705882354,1.1176470588235294,0.2529411764705882,6.647058823529412,5.588235294117647,40.294117647058826,1.9411764705882353,35.7,9.2,1.771764705882353,0.6184668989547039,0.412,18.88235294117647,21.941176470588236,-52,-3.0588235294117645,334.29411764705884,64.23529411764706,5.2,1.6470588235294117,0.6470588235294118,19.176470588235293,19.235294117647058,31.176470588235293,207.2941176470588,1.0,1.0,0.3647058823529412,10.647058823529411,30.705882352941178,127.0,0.8235294117647058,0.24117647058823527,7.117647058823529,4.9411764705882355,43.705882352941174,1.411764705882353,32.1,14.3,-1.9129411764705884,0.0,0.6169811320754717,29,10,-2.5,44.5,indoor,False,True
0.647,26.529411764705884,18.294117647058822,140,8.235294117647058,374.47058823529414,65.58823529411765,5.7,1.6470588235294117,0.5882352941176471,22.41176470588235,22.647058823529413,34.05882352941177,244.35294117647058,1.7058823529411764,1.0588235294117647,0.40588235294117647,11.705882352941176,30.11764705882353,130.11764705882354,1.2941176470588236,0.2529411764705882,9.294117647058824,6.235294117647059,51.94117647058823,1.411764705882353,41.4,14.9,10.765882352941176,0.6649395509499136,0.647,29.176470588235293,23.0,105,6.176470588235294,401.29411764705884,61.94117647058823,6.5,1.4705882352941178,0.5882352941176471,21.176470588235293,23.11764705882353,33.294117647058826,265.52941176470586,1.7647058823529411,0.8823529411764706,0.44705882352941173,13.117647058823529,26.823529411764707,135.76470588235293,1.588235294117647,0.3,6.647058823529412,5.705882352941177,45.11764705882353,1.411764705882353,43.5,13.4,7.582352941176471,0.0,0.6943462897526502,14,21,-2.5,48.0,warm,True,False
0.688,30.75,22.1875,137,8.5625,384.0625,63.5625,6.0,1.0625,0.3125,22.75,25.625,39.125,289.125,2.625,0.75,0.44375,14.875,23.0625,94.9375,1.0,0.25625,5.125,5.25,44.6875,2.75,47.8,8.9,15.39,0.6549520766773163,0.75,30.125,21.0625,145,9.0625,376.4375,65.3125,5.8,1.0625,0.5625,22.9375,23.125,32.625,234.875,1.75,0.5,0.425,12.4375,30.875,141.5625,1.875,0.2875,9.1875,6.125,62.8125,1.3125,45.5,9.0,11.05875,0.0,0.7088122605363985,20,30,-2.5,53.0,indoor,False,False
0.706,27.11764705882353,23.235294117647058,66,3.8823529411764706,394.8235294117647,66.88235294117646,5.9,1.3529411764705883,0.6470588235294118,22.058823529411764,24.0,35.64705882352941,258.88235294117646,1.7647058823529411,0.7058823529411765,0.40588235294117647,13.411764705882353,29.41176470588235,135.94117647058823,1.588235294117647,0.27058823529411763,7.294117647058823,5.705882352941177,49.588235294117645,1.3529411764705883,40.6,11.8,9.445882352941178,0.6732673267326733,0.412,20.235294117647058,21.294117647058822,-18,-1.0588235294117647,347.7647058823529,63.0,5.5,2.0,0.8823529411764706,20.0,24.941176470588236,37.11764705882353,256.4117647058824,1.7647058823529411,1.1176470588235294,0.3764705882352941,12.941176470588236,23.11764705882353,91.3529411764706,0.4117647058823529,0.23529411764705882,4.647058823529412,5.235294117647059,39.411764705882355,2.411764705882353,34.1,18.4,2.5070588235294116,0.0,0.6719492868462758,24,30,-2.5,47.5,indoor,True,False
0.313,21.0625,21.5625,-8,-0.5,367.4375,62.3125,5.9,1.9375,0.6875,21.8125,24.625,37.3125,276.625,1.5,1.25,0.4375,13.75,22.875,90.8125,0.75,0.25,5.625,6.4375,54.5,2.4375,38.8,18.1,5.151875,0.6599664991624791,0.563,25.125,20.6875,71,4.4375,362.8125,59.3125,6.1,1.0625,0.5625,19.8125,18.5625,28.0,223.875,1.8125,0.5,0.44375,11.0625,27.8125,138.9375,1.3125,0.3125,6.5,6.1875,58.25,2.25,31.4,8.6,7.2425,0.0,0.6629464285714286,23,20,-2.5,42.5,moderate,False,True
0.813,28.625,21.3125,117,7.3125,373.875,63.1875,5.9,0.5,0.125,21.6875,26.125,36.3125,265.25,2.25,0.375,0.4375,14.375,25.3125,108.625,0.75,0.26875,6.0625,7.5,64.75,1.25,46.2,4.0,10.19,0.7194492254733219,0.375,18.75,24.8125,-97,-6.0625,341.75,63.75,5.4,1.25,0.75,18.625,22.75,36.8125,235.0,1.5,0.5,0.375,11.4375,24.3125,106.75,0.1875,0.275,5.3125,8.25,72.8125,1.875,33.9,10.2,-1.446875,0.0,0.6179966044142614,6,13,-2.5,42.5,warm,False,False
